id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,fence,misc_val,mo_sold,yr_sold,sale_type,saleprice,natural_log,log_base2,log_base10
1934,535304170,20,3,68.0,7942,0,4,4,4,5,1,9,7,7,1,1.0,6,7,1953,1953,4,8,2,2,0.0,0.0,3,3,5,3.0,3.0,1.0,3.0,85.0,5.0,955.0,0.0,1040.0,5,3,1,3,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,8,0,0.0,5.0,1953.0,3.0,1.0,293.0,3.0,3.0,3,0,0,0,0,0,0,3.0,0,6,2007,10,136000,11.820410164718188,17.053247125912428,5.133538908370218
997,527107010,60,3,0.0,15038,0,2,4,4,4,1,20,7,7,1,2.0,6,5,1996,1996,2,8,11,11,0.0,0.0,3,3,4,4.0,3.0,1.0,3.0,138.0,1.0,0.0,778.0,916.0,5,4,1,5,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,8,1,3.0,5.0,1996.0,3.0,2.0,386.0,3.0,3.0,3,168,84,0,0,0,0,0.0,0,11,2008,10,173000,12.061046873479915,17.40041251229881,5.238046103128795
64,528382020,60,3,92.0,11764,0,3,4,4,3,1,12,7,7,1,2.0,8,7,1999,2007,2,8,3,3,3.0,348.0,4,3,4,4.0,3.0,1.0,6.0,524.0,1.0,0.0,628.0,1152.0,5,5,1,5,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,8,1,4.0,5.0,1999.0,3.0,3.0,671.0,3.0,3.0,3,132,57,0,0,0,0,0.0,0,4,2010,10,290000,12.577636201962656,18.145693374677023,5.4623979978989565
1799,528458130,60,1,75.0,9000,0,4,4,4,5,1,4,7,7,1,2.0,8,5,2007,2007,2,8,12,12,0.0,0.0,4,3,4,4.0,3.0,3.0,6.0,64.0,1.0,0.0,1120.0,1184.0,5,5,1,5,1184,1426,0,2610,0.0,0.0,2,1,4,1,5,11,8,1,4.0,3.0,2007.0,3.0,2.0,550.0,3.0,3.0,3,208,364,0,0,0,0,0.0,0,8,2007,7,303477,12.623061104072981,18.211227655684453,5.482125782226465
230,905109170,20,3,0.0,20062,0,3,1,4,5,2,24,7,7,1,1.0,7,7,1977,2001,4,8,2,2,0.0,0.0,4,4,5,4.0,3.0,4.0,5.0,1092.0,1.0,0.0,328.0,1420.0,5,4,1,5,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,8,2,3.0,5.0,1977.0,2.0,2.0,690.0,3.0,3.0,3,496,0,0,0,0,0,0.0,0,4,2010,10,270000,12.506177237980511,18.042599881712917,5.431363764158987
1295,902109160,50,2,81.0,7308,0,4,4,4,4,1,8,9,7,1,1.5,5,5,1920,1950,2,8,1,1,0.0,0.0,2,2,6,3.0,3.0,1.0,3.0,360.0,1.0,0.0,576.0,936.0,5,4,0,4,960,780,0,1740,0.0,0.0,1,0,2,1,5,6,8,1,4.0,1.0,1920.0,1.0,1.0,225.0,2.0,2.0,1,0,0,236,0,0,0,0.0,0,6,2008,10,122250,11.713823407337118,16.899474939614322,5.087248867795658
638,535178120,20,3,70.0,8750,0,4,4,4,5,1,9,7,7,1,1.0,5,5,1955,1955,2,8,17,17,0.0,0.0,3,3,5,3.0,3.0,1.0,3.0,172.0,2.0,483.0,727.0,1382.0,5,4,1,4,1382,0,0,1382,0.0,1.0,1,0,3,1,4,6,8,0,0.0,5.0,1955.0,1.0,1.0,350.0,3.0,3.0,3,280,0,0,0,0,0,2.0,0,7,2009,10,153000,11.938193200374572,17.22317212735474,5.184691430817598
2278,923202134,20,3,70.0,8402,0,4,4,4,5,1,14,8,7,1,1.0,5,5,2007,2007,2,8,3,3,0.0,0.0,3,3,4,4.0,3.0,1.0,5.0,206.0,1.0,0.0,914.0,1120.0,5,5,1,5,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,30,0,0,0,0,0.0,0,12,2007,7,147000,11.898187865760873,17.16545662949845,5.1673173347481764
2202,909252150,70,3,63.0,4000,0,4,4,4,5,1,22,7,7,1,2.0,7,8,1930,1995,2,8,2,2,0.0,0.0,3,3,6,4.0,3.0,1.0,6.0,246.0,1.0,0.0,285.0,531.0,5,3,1,5,567,531,0,1098,1.0,0.0,1,0,2,1,3,5,8,1,4.0,1.0,1930.0,1.0,1.0,216.0,3.0,3.0,3,0,0,0,0,0,0,3.0,0,6,2007,10,148500,11.908340237224891,17.18010340546285,5.171726453653231
2833,908188150,160,2,32.0,3363,0,4,4,4,5,1,21,7,7,5,2.0,7,5,2004,2004,2,8,3,3,1.0,117.0,4,3,4,4.0,3.0,1.0,1.0,0.0,1.0,0.0,976.0,976.0,5,5,1,5,976,732,0,1708,0.0,0.0,2,0,3,1,4,7,4,0,0.0,1.0,2004.0,1.0,2.0,380.0,3.0,3.0,3,0,40,0,0,0,0,0.0,0,4,2006,10,130000,11.77528972943772,16.98815209769054,5.113943352306837
1707,528150040,20,3,94.0,13615,0,3,2,4,4,2,10,7,7,1,1.0,9,5,2006,2006,4,8,9,9,1.0,510.0,5,3,4,5.0,3.0,4.0,1.0,0.0,1.0,0.0,1802.0,1802.0,5,5,1,5,1802,0,0,1802,0.0,0.0,2,1,3,1,5,7,8,1,4.0,5.0,2006.0,3.0,3.0,843.0,3.0,3.0,3,158,105,0,0,0,0,0.0,0,6,2007,10,372000,12.826649133255284,18.50494309577012,5.570542939881897
2428,528228565,120,3,43.0,3013,0,4,4,4,5,1,28,7,7,5,1.0,7,5,2005,2005,2,8,3,3,3.0,145.0,4,3,4,4.0,3.0,4.0,6.0,16.0,1.0,0.0,1346.0,1362.0,5,5,1,5,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,8,1,4.0,5.0,2005.0,3.0,2.0,440.0,3.0,3.0,3,142,20,0,0,0,0,0.0,0,4,2006,10,213490,12.27134527214637,17.703808969161795,5.329377537222727
242,905453080,20,3,44.0,17485,0,2,4,4,5,1,21,7,7,1,1.0,7,5,2009,2010,2,8,3,3,1.0,96.0,4,3,4,4.0,3.0,4.0,6.0,1346.0,1.0,0.0,162.0,1508.0,5,5,1,5,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,8,2,3.0,5.0,2009.0,2.0,2.0,572.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0,1,2010,5,308030,12.637952459809789,18.23271134075806,5.488593015851019
1564,914453045,20,3,0.0,23730,0,2,4,4,5,1,14,7,7,1,1.0,7,5,1996,1997,2,8,9,9,3.0,668.0,4,3,4,5.0,3.0,2.0,6.0,700.0,1.0,0.0,1140.0,1840.0,5,5,1,5,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,8,0,0.0,5.0,1996.0,3.0,3.0,786.0,3.0,3.0,3,0,46,192,0,0,0,0.0,0,9,2008,10,300000,12.611537753638338,18.194602975157967,5.477121254719663
2613,535403150,20,3,79.0,8910,0,4,4,4,4,1,9,7,7,1,1.0,6,6,1959,1959,4,8,14,14,0.0,0.0,3,3,5,3.0,3.0,2.0,5.0,655.0,1.0,0.0,0.0,655.0,5,5,1,5,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,8,1,2.0,3.0,1954.0,3.0,2.0,539.0,3.0,3.0,3,0,0,192,0,0,0,0.0,0,7,2006,10,159500,11.979799201207037,17.283196898426958,5.2027606873932
2832,908188140,160,2,24.0,2522,0,4,4,4,5,1,21,7,7,4,2.0,7,5,2004,2004,2,8,3,3,1.0,50.0,4,3,4,4.0,3.0,1.0,1.0,0.0,1.0,0.0,970.0,970.0,5,5,1,5,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,4,0,0.0,1.0,2004.0,1.0,2.0,380.0,3.0,3.0,3,0,40,0,0,0,0,0.0,0,4,2006,10,137500,11.831379196088763,17.06907209307411,5.138302698166282
2459,528439030,20,3,73.0,8688,0,4,4,4,5,1,4,7,7,1,1.0,7,5,2005,2005,2,8,3,3,3.0,228.0,4,3,4,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1616.0,1616.0,5,5,1,5,1616,0,0,1616,0.0,0.0,2,0,3,1,4,7,8,0,0.0,5.0,2005.0,2.0,3.0,834.0,3.0,3.0,3,208,59,0,0,0,0,0.0,0,4,2006,10,232000,12.354492650648448,17.823765279789658,5.365487984890899
1360,903452025,30,2,0.0,6291,1,3,4,4,5,1,17,2,7,1,1.0,6,6,1930,1950,2,8,4,1,0.0,0.0,4,4,6,3.0,3.0,1.0,1.0,0.0,1.0,0.0,768.0,768.0,5,3,1,5,768,0,0,768,0.0,0.0,1,0,1,1,3,4,8,0,0.0,1.0,1930.0,1.0,2.0,440.0,3.0,3.0,1,0,0,84,0,0,0,0.0,0,7,2008,10,93850,11.449453042014655,16.5180691246056,4.972434276957365
2723,905200380,30,3,0.0,17529,0,4,4,4,5,1,6,7,7,1,1.0,5,5,1924,1950,2,8,14,2,1.0,65.0,3,3,6,3.0,3.0,1.0,1.0,0.0,1.0,0.0,872.0,872.0,5,2,0,3,872,0,0,872,0.0,0.0,1,0,2,1,2,5,5,1,4.0,1.0,1924.0,1.0,1.0,322.0,2.0,2.0,1,0,0,116,0,0,0,0.0,0,4,2006,10,105000,11.56171562913966,16.68002980232821,5.021189299069938
1350,903235100,30,2,60.0,6324,0,3,4,4,5,1,25,8,6,1,1.0,4,6,1927,1950,2,8,9,9,0.0,0.0,3,3,6,3.0,3.0,1.0,1.0,0.0,1.0,0.0,520.0,520.0,5,2,0,5,520,0,0,520,0.0,0.0,1,0,1,1,2,4,8,0,0.0,1.0,1920.0,1.0,1.0,240.0,2.0,3.0,3,49,0,87,0,0,0,0.0,0,5,2008,10,68500,11.134589024250317,16.063816367622614,4.835690571492425
136,535106190,90,3,80.0,11600,0,4,4,4,4,1,9,8,7,3,2.0,5,5,1960,1960,2,8,9,9,3.0,361.0,3,3,5,3.0,3.0,1.0,3.0,443.0,1.0,0.0,662.0,1105.0,5,3,1,4,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,8,0,0.0,1.0,1960.0,1.0,2.0,480.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0,1,2010,10,154300,11.946654038351252,17.23537853634546,5.188365926063148
2235,910201050,50,2,50.0,7288,0,4,4,4,5,1,17,9,7,1,1.5,5,7,1925,2003,2,8,3,3,0.0,0.0,4,4,6,3.0,1.0,1.0,1.0,0.0,1.0,0.0,936.0,936.0,5,5,1,5,936,665,0,1601,0.0,0.0,2,0,3,1,3,6,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,176,0,0,0.0,0,9,2007,10,129850,11.774135217090894,16.98648648845313,5.113441953965322
1993,902301130,70,2,35.0,4571,0,4,4,4,5,1,8,7,7,1,2.0,5,7,1910,1950,2,8,9,9,0.0,0.0,3,3,6,3.0,3.0,1.0,4.0,168.0,1.0,0.0,448.0,616.0,5,5,1,5,616,616,0,1232,0.0,0.0,1,0,3,1,3,6,8,0,0.0,1.0,1920.0,1.0,2.0,480.0,2.0,2.0,3,280,0,143,0,0,0,0.0,0,6,2007,10,114000,11.643953727376633,16.79867429882683,5.056904851336473
367,527214050,20,3,63.0,17423,0,3,4,4,3,1,3,7,7,1,1.0,9,5,2008,2009,4,8,3,3,1.0,748.0,5,3,4,5.0,3.0,1.0,6.0,1904.0,1.0,0.0,312.0,2216.0,5,5,1,5,2234,0,0,2234,1.0,0.0,2,0,1,1,5,9,8,1,4.0,5.0,2009.0,3.0,3.0,1166.0,3.0,3.0,3,0,60,0,0,0,0,0.0,0,7,2009,7,501837,13.1260306447518,18.936859317739984,5.70056267830869
1309,902300215,50,2,100.0,12665,0,3,4,4,5,1,8,9,7,1,1.5,5,8,1915,1950,2,8,2,2,0.0,0.0,3,3,6,3.0,3.0,2.0,1.0,0.0,1.0,0.0,876.0,876.0,5,4,1,5,876,540,0,1416,0.0,0.0,1,1,4,1,3,7,8,1,4.0,1.0,1949.0,1.0,3.0,720.0,3.0,3.0,3,418,0,194,0,0,0,0.0,0,6,2008,10,153900,11.94405831982697,17.231633706102937,5.187238619831478
402,527425110,20,3,60.0,9000,0,4,4,4,2,1,9,7,7,1,1.0,4,7,1971,2006,2,8,3,3,0.0,0.0,3,4,5,3.0,3.0,1.0,5.0,240.0,1.0,0.0,624.0,864.0,5,4,1,5,864,0,0,864,0.0,0.0,1,0,3,1,3,5,8,0,0.0,1.0,1986.0,1.0,2.0,576.0,3.0,3.0,3,200,0,0,0,0,0,2.0,0,7,2009,10,130000,11.77528972943772,16.98815209769054,5.113943352306837
1592,923203140,120,2,32.0,4500,0,4,4,4,2,1,14,7,7,5,1.0,6,5,1997,1997,4,8,3,3,3.0,197.0,3,3,4,5.0,3.0,1.0,6.0,864.0,1.0,0.0,325.0,1189.0,5,5,1,5,1189,0,0,1189,1.0,0.0,2,0,2,1,3,4,8,0,0.0,5.0,1997.0,2.0,2.0,392.0,3.0,3.0,3,0,122,0,0,0,0,0.0,0,4,2008,10,160500,11.986049221552207,17.29221377178439,5.205475036740891
2409,528186110,120,3,48.0,6373,0,4,4,4,5,1,10,7,7,5,1.0,9,5,2006,2006,4,8,9,9,3.0,572.0,5,3,4,5.0,4.0,1.0,6.0,415.0,1.0,0.0,1251.0,1666.0,5,5,1,5,1666,0,0,1666,1.0,0.0,2,0,2,1,4,6,8,1,4.0,5.0,2006.0,2.0,2.0,575.0,3.0,3.0,3,228,75,0,0,0,0,0.0,0,6,2006,7,310090,12.644617856906528,18.24232747609508,5.491487761029827
1940,535327200,20,3,70.0,13300,0,4,4,4,5,1,9,7,7,1,1.0,5,7,1956,2000,4,8,2,2,0.0,0.0,3,3,5,4.0,3.0,1.0,3.0,377.0,1.0,0.0,551.0,928.0,5,3,1,5,928,0,0,928,0.0,0.0,1,0,2,1,3,4,8,0,0.0,5.0,1956.0,1.0,1.0,252.0,3.0,3.0,3,261,0,156,0,0,0,0.0,0,6,2007,10,132000,11.790557201568507,17.01017840402054,5.12057393120585
588,534129370,20,3,80.0,9600,0,4,4,4,5,1,9,8,7,1,1.0,5,5,1969,1969,2,8,11,11,3.0,128.0,3,3,5,4.0,3.0,2.0,5.0,553.0,3.0,147.0,588.0,1288.0,5,3,1,5,1336,0,0,1336,0.0,1.0,2,0,3,1,3,6,8,1,2.0,5.0,1969.0,2.0,2.0,502.0,3.0,3.0,3,312,11,0,0,0,0,0.0,650,8,2009,10,163000,12.0015054797889,17.314512438893164,5.212187604403958
96,533210060,160,1,30.0,3215,0,4,4,4,5,1,4,7,7,5,2.0,7,5,2004,2004,2,8,9,9,3.0,120.0,4,3,4,4.0,3.0,3.0,6.0,280.0,1.0,0.0,320.0,600.0,5,5,1,5,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,8,0,0.0,1.0,2004.0,2.0,2.0,480.0,3.0,3.0,3,0,172,0,0,0,0,0.0,0,4,2010,2,155000,11.951180395901384,17.241908689936324,5.190331698170292
1187,534127210,80,3,0.0,11104,0,3,4,4,5,1,9,7,7,1,4.0,6,6,1969,1969,2,8,9,9,0.0,0.0,3,3,5,3.0,3.0,3.0,6.0,828.0,1.0,0.0,599.0,1427.0,5,4,1,5,1427,0,0,1427,0.0,1.0,2,0,4,1,3,7,8,0,0.0,5.0,1969.0,2.0,2.0,516.0,3.0,3.0,3,0,0,0,0,216,0,0.0,0,5,2008,10,183000,12.117241431823558,17.481484122946128,5.26245108973043
2154,907280090,60,3,0.0,15295,0,1,4,4,4,1,23,7,7,1,2.0,7,5,1996,2002,2,8,3,3,3.0,254.0,4,3,4,4.0,3.0,2.0,6.0,762.0,1.0,0.0,98.0,860.0,5,5,1,5,1212,780,0,1992,1.0,0.0,2,1,3,1,4,7,6,2,3.0,5.0,1996.0,2.0,2.0,608.0,3.0,3.0,3,225,32,0,0,0,0,0.0,0,6,2007,10,211000,12.259613412458204,17.68688347336927,5.324282455297693
550,531452260,60,3,70.0,9109,0,4,4,4,5,1,5,1,7,1,2.0,7,5,1994,1994,2,8,3,3,0.0,0.0,4,3,4,4.0,3.0,1.0,2.0,36.0,6.0,596.0,122.0,754.0,5,5,1,5,754,786,0,1540,1.0,0.0,2,1,3,1,4,6,8,0,0.0,5.0,1994.0,2.0,2.0,495.0,3.0,3.0,3,140,32,0,0,0,0,0.0,0,10,2009,10,184000,12.122691036591123,17.4893462407191,5.264817823009537
124,534403410,80,3,0.0,14112,0,3,4,4,4,1,9,7,7,1,4.0,5,7,1964,1964,4,8,2,11,3.0,86.0,3,3,4,3.0,3.0,3.0,6.0,1014.0,1.0,0.0,138.0,1152.0,5,3,1,5,1152,0,0,1152,1.0,0.0,1,0,3,1,3,6,8,1,4.0,5.0,1964.0,2.0,2.0,484.0,3.0,3.0,3,227,0,0,0,0,0,0.0,0,4,2010,10,180500,12.103486056755072,17.46163931154926,5.2564772062416765
1836,533206060,120,1,80.0,3523,0,3,4,4,5,1,4,7,7,5,1.0,8,5,2006,2007,2,8,3,3,1.0,30.0,4,3,4,4.0,3.0,1.0,6.0,60.0,1.0,0.0,1081.0,1141.0,5,5,1,5,1151,0,0,1151,1.0,0.0,2,0,2,1,4,5,8,0,0.0,5.0,2006.0,3.0,2.0,484.0,3.0,3.0,3,0,60,0,0,0,0,0.0,0,2,2007,7,166000,12.01974306733868,17.340823716009012,5.220108088040055
779,905200350,80,3,88.0,15312,0,4,4,4,5,1,6,7,7,1,4.0,6,5,1960,1960,4,8,2,2,3.0,54.0,3,3,5,3.0,3.0,3.0,4.0,588.0,1.0,0.0,550.0,1138.0,5,5,1,5,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,8,1,3.0,5.0,1960.0,2.0,2.0,480.0,3.0,3.0,3,0,0,0,0,140,0,3.0,0,3,2009,6,148000,11.904967552746252,17.175237650291038,5.1702617153949575
1886,534276180,20,3,74.0,7450,0,3,4,4,5,1,9,7,7,1,1.0,5,5,1956,1956,4,8,2,2,0.0,0.0,3,3,5,3.0,3.0,1.0,3.0,438.0,2.0,206.0,250.0,894.0,5,4,1,5,1074,0,0,1074,0.0,0.0,1,0,2,1,4,6,7,1,4.0,1.0,1966.0,1.0,2.0,396.0,3.0,3.0,3,0,72,0,0,0,0,2.0,0,1,2007,10,124000,11.728036844587175,16.919980595048962,5.093421685162235
1724,528186090,120,3,60.0,7313,0,4,4,4,5,1,10,7,7,5,1.0,9,5,2005,2005,4,8,9,9,3.0,246.0,5,3,4,5.0,3.0,1.0,6.0,1153.0,1.0,0.0,408.0,1561.0,5,5,1,5,1561,0,0,1561,1.0,0.0,2,0,2,1,5,6,8,1,4.0,5.0,2005.0,3.0,2.0,556.0,3.0,3.0,3,203,47,0,0,0,0,0.0,0,8,2007,10,277500,12.533576212168626,18.082128245899554,5.443262987458695
2450,528358030,60,3,83.0,10019,0,3,4,4,5,1,12,7,7,1,2.0,8,5,1995,1995,4,8,3,3,3.0,397.0,4,3,4,4.0,3.0,1.0,5.0,527.0,1.0,0.0,815.0,1342.0,5,5,1,5,1358,1368,0,2726,0.0,0.0,2,1,4,1,4,9,8,1,5.0,5.0,1995.0,2.0,3.0,725.0,3.0,3.0,3,307,169,168,0,0,0,0.0,0,6,2006,10,350000,12.765688433465597,18.416995396494414,5.544068044350276
1013,527214030,20,3,53.0,15401,0,3,2,4,3,1,3,7,7,1,1.0,9,5,2004,2004,4,8,3,3,3.0,296.0,5,3,4,5.0,3.0,4.0,6.0,1337.0,1.0,0.0,547.0,1884.0,5,5,1,5,1884,0,0,1884,1.0,0.0,2,0,2,1,5,7,8,1,4.0,5.0,2004.0,3.0,3.0,670.0,3.0,3.0,3,214,76,0,0,0,0,0.0,0,9,2008,10,387000,12.866179972011919,18.561974040806497,5.587710965018911
2084,905476170,30,3,58.0,9098,0,3,4,4,5,1,21,7,7,1,1.0,4,7,1920,2002,2,8,2,2,0.0,0.0,3,3,6,3.0,3.0,2.0,5.0,348.0,1.0,0.0,180.0,528.0,5,5,1,5,605,0,0,605,1.0,0.0,1,0,2,1,3,5,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,144,0,0,0,0.0,0,7,2007,10,86000,11.362102575235644,16.392049039364185,4.9344984512435675
1184,533350120,20,3,103.0,16280,0,4,4,4,5,1,1,7,7,1,1.0,8,9,1976,2007,2,8,3,3,0.0,0.0,5,5,5,4.0,5.0,2.0,6.0,1044.0,3.0,382.0,0.0,1426.0,5,5,1,5,1671,0,0,1671,1.0,0.0,3,0,3,1,5,6,8,1,4.0,5.0,1976.0,2.0,2.0,550.0,3.0,3.0,3,280,90,0,0,0,0,2.0,0,5,2008,10,290000,12.577636201962656,18.145693374677023,5.4623979978989565
950,914474070,60,3,71.0,12209,0,3,4,4,3,1,14,7,7,1,2.0,6,5,2001,2002,2,8,3,3,0.0,0.0,3,3,4,5.0,3.0,1.0,5.0,690.0,1.0,0.0,114.0,804.0,5,5,1,5,804,1157,0,1961,1.0,0.0,2,1,3,1,4,7,8,1,3.0,3.0,2001.0,3.0,2.0,560.0,3.0,3.0,3,125,192,0,0,0,0,0.0,0,6,2009,10,215000,12.2783933071098,17.713977134251547,5.332438459915605
2524,534125210,190,3,79.0,13110,0,3,4,4,4,1,9,5,8,2,1.0,5,6,1972,1972,2,8,7,7,3.0,144.0,3,3,5,4.0,3.0,1.0,6.0,962.0,1.0,0.0,191.0,1153.0,5,5,1,5,1193,0,0,1193,1.0,0.0,2,0,2,1,3,6,8,0,0.0,5.0,1972.0,3.0,2.0,501.0,3.0,3.0,3,140,153,0,0,0,0,3.0,0,7,2006,10,146500,11.894780707439258,17.160541139084334,5.165837624690128
2513,533223080,160,1,0.0,2651,0,4,4,4,2,1,4,7,7,4,2.0,7,5,2000,2000,2,8,9,9,0.0,0.0,4,3,4,4.0,3.0,1.0,6.0,641.0,1.0,0.0,32.0,673.0,5,5,1,5,673,709,0,1382,1.0,0.0,2,1,3,1,4,6,8,0,0.0,1.0,2000.0,1.0,2.0,490.0,3.0,3.0,3,153,50,0,0,0,0,0.0,0,4,2006,10,165000,12.013700752882718,17.3321064989079,5.217483944213907
2028,903427040,50,2,60.0,8520,0,4,4,4,5,1,8,9,7,1,1.5,6,7,1916,1950,2,8,4,4,0.0,0.0,3,4,6,3.0,3.0,1.0,3.0,168.0,2.0,546.0,0.0,714.0,4,3,0,5,1664,862,0,2526,0.0,0.0,2,0,5,1,4,10,8,1,4.0,1.0,1916.0,1.0,1.0,216.0,3.0,3.0,3,88,15,0,0,0,0,2.0,0,8,2007,9,136000,11.820410164718188,17.053247125912428,5.133538908370218
2309,526303060,20,3,0.0,39384,0,3,1,4,3,3,9,7,7,1,1.0,6,6,1957,1957,2,8,2,2,1.0,902.0,3,3,5,4.0,3.0,4.0,5.0,1110.0,1.0,0.0,595.0,1705.0,5,5,1,5,1390,0,0,1390,1.0,0.0,1,1,1,1,5,4,7,2,4.0,5.0,1957.0,1.0,2.0,550.0,3.0,3.0,3,0,189,0,0,0,0,0.0,0,10,2006,10,252000,12.437184366493561,17.943064208162003,5.401400540781544
51,528188120,160,3,36.0,2628,0,4,4,4,5,1,10,7,7,4,2.0,7,5,2003,2003,2,8,3,1,1.0,106.0,4,3,4,4.0,3.0,1.0,1.0,0.0,1.0,0.0,764.0,764.0,5,5,1,5,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,8,0,0.0,3.0,2003.0,2.0,2.0,474.0,3.0,3.0,3,0,27,0,0,0,0,0.0,0,6,2010,10,175500,12.075394321888057,17.421111504966646,5.244277120801843
699,902106010,70,2,57.0,6406,0,4,4,4,5,1,8,7,7,1,2.0,5,6,1939,1950,2,8,2,2,0.0,0.0,3,3,6,3.0,3.0,1.0,5.0,421.0,1.0,0.0,269.0,690.0,5,3,1,4,868,690,0,1558,0.0,0.0,1,1,3,1,3,7,8,1,4.0,1.0,1939.0,1.0,2.0,400.0,3.0,3.0,3,0,36,0,0,182,0,3.0,0,10,2009,10,150000,11.918390573078392,17.194602975157967,5.176091259055681
1881,534252110,20,3,0.0,12342,0,3,4,4,5,1,9,7,7,1,1.0,5,5,1960,1978,4,8,2,2,0.0,0.0,3,3,5,3.0,3.0,1.0,1.0,0.0,1.0,0.0,978.0,978.0,5,3,1,5,1422,0,0,1422,0.0,0.0,1,0,3,1,3,6,7,1,3.0,5.0,1960.0,2.0,1.0,286.0,3.0,3.0,3,0,0,36,0,0,0,2.0,600,8,2007,10,139900,11.848683160653573,17.09403643693948,5.145817714491828
1345,903232090,50,2,52.0,6240,0,4,4,4,5,1,25,7,7,1,1.5,5,7,1930,1992,2,8,9,9,0.0,0.0,3,3,4,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1078.0,1078.0,5,3,1,5,1128,445,0,1573,0.0,0.0,2,0,3,1,3,8,8,1,4.0,1.0,1930.0,1.0,2.0,360.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0,6,2008,10,162900,12.000891794590137,17.313627078300243,5.21192108430851
166,535457010,20,3,87.0,10000,0,3,4,4,4,1,9,7,7,1,1.0,6,6,1962,1962,4,8,2,2,3.0,261.0,3,3,5,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1116.0,1116.0,5,3,1,5,1116,0,0,1116,0.0,0.0,1,1,3,1,3,5,8,0,0.0,5.0,1962.0,1.0,2.0,440.0,3.0,3.0,3,0,0,0,0,385,0,0.0,0,2,2010,10,160000,11.982929094215963,17.28771237954945,5.204119982655925
379,527354200,20,3,80.0,11088,0,4,4,4,5,1,9,7,7,1,1.0,6,5,1978,1998,2,8,11,11,3.0,144.0,3,3,4,3.0,3.0,1.0,5.0,832.0,1.0,0.0,308.0,1140.0,5,4,1,5,1707,0,0,1707,0.0,0.0,2,0,3,1,3,7,8,1,3.0,5.0,1978.0,3.0,2.0,479.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0,5,2009,10,184000,12.122691036591123,17.4893462407191,5.264817823009537
2818,908102320,20,3,134.0,17755,0,4,4,4,5,1,21,7,7,1,1.0,5,4,1959,1959,2,8,11,7,3.0,132.0,3,3,5,3.0,3.0,1.0,4.0,176.0,1.0,0.0,1290.0,1466.0,5,3,1,5,1466,0,0,1466,0.0,0.0,1,1,3,1,2,6,8,2,4.0,5.0,1959.0,3.0,2.0,528.0,3.0,3.0,3,0,140,0,0,100,0,0.0,0,11,2006,10,149900,11.917723684090689,17.193640857722585,5.175801632848279
1168,533215020,120,1,0.0,4765,0,3,4,4,5,1,4,7,7,5,1.0,9,5,2000,2000,4,8,9,9,3.0,260.0,4,3,4,4.0,3.0,3.0,6.0,1027.0,1.0,0.0,587.0,1614.0,5,5,1,5,1638,0,0,1638,1.0,0.0,2,0,2,1,5,5,8,1,3.0,5.0,2000.0,3.0,2.0,495.0,3.0,3.0,3,230,68,0,0,0,0,0.0,0,7,2008,10,300000,12.611537753638338,18.194602975157967,5.477121254719663
